,pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_orbsmax,pl_insol,pl_orbeccen,st_teff,st_rad,tipo_planeta,x,y,cluster_kmeans,densidad_gcm3,habitable
5871,TOI-6303 b,11.59,2493.0,9.485235999999986,541.0,0.0761,14.279999999999973,0.019999999999999997,3977.0,0.609,Gigante gaseoso,8.327314,4.5579505,0.0,8.823148107592347,False
5872,TOI-6324 b,1.0590000000000002,1.170000000000016,0.2792210000000068,1216.0,0.10832510000000001,284.211,0.0,3247.0,0.2929999999999999,Terrestre,0.020737004,0.9195999,0.0,5.428121752187467,False
5873,TOI-6330 b,10.89,3179.0,6.850024600000012,495.0,0.057630000000000015,9.970000000000027,0.3400000000000001,3539.0,0.49,Gigante gaseoso,9.538909,2.783157,0.0,13.563085125187488,False
5874,TOI-6383 A b,11.29,331.0,1.7905869500000051,745.0,0.022919999999999996,51.30000000000007,0.05,3444.0,0.4570000000000001,Gigante gaseoso,6.197727,5.004507,0.0,1.2673534950676042,False
5875,TOI-6393 b,2.7595854199999996,8.04000000000002,9.531761103289995,696.0,0.08528399999999997,39.06790000000001,0.04,5008.2,0.766023,Sub-Neptuno,0.3404742,2.2122583,0.0,2.108026773397846,False
5876,TOI-640 b,19.2794468,181.16219199,5.003777000000014,1816.0,0.06608000000000003,1150.12,0.012999999999999998,6460.0,2.082,Gigante gaseoso,9.90172,7.8789787,0.0,0.1392949786386541,False
5877,TOI-6420 b,11.93756445,2606.1929374,6.961508000000009,1213.0,0.07530000000000003,106.61900000000003,0.078,6020.0,1.312,Gigante gaseoso,9.58529,4.761878,0.0,8.441331862011022,False
5878,TOI-6448 b,8.47398941,54.0,14.844260999999989,745.0,0.131,28.115200000000016,0.2,5910.0,0.897,Neptuniano,4.7493544,3.4436913,0.0,0.4889693170637858,False
5879,TOI-6478 b,4.6,19.19999999999999,34.005019000000004,204.39999999999998,0.11360000000000003,0.00029999999998153726,0.101,3230.0,0.23399999999999999,Neptuniano,1.82844,-0.852686,0.0,1.0868743322100758,False
5880,TOI-654.01,2.378,8.70999999999998,1.5275609999999915,794.0,0.019440000000000013,65.0,0.0,3521.0,0.42999999999999994,Sub-Neptuno,-0.040693674,0.16512918,0.0,3.568898551601256,False
5881,TOI-6628 b,10.98480109,235.19302118,18.18423999999999,833.0,0.134,20.086099999999988,0.67,5463.0,1.01,Gigante gaseoso,9.531295,3.6047575,0.0,0.9776860938861662,False
5882,TOI-663 b,2.27,4.449999999999989,2.5989020000000096,674.0,0.02949999999999997,49.10000000000002,0.1958,3681.0,0.512,Sub-Neptuno,2.3972104,0.938722,0.0,2.096206378974992,False
5883,TOI-663 c,2.26,3.6499999999999773,4.6955507000000125,553.0,0.04369999999999996,22.30000000000001,0.1638,3681.0,0.512,Sub-Neptuno,2.4030519,0.39349502,0.0,1.7422847923309734,False
5884,TOI-663 d,1.92,5.199999999999989,7.102726799999999,482.0,0.057599999999999985,12.899999999999977,0.12639999999999998,3681.0,0.512,Super-Tierra,1.97223,-0.074562736,0.0,4.048100224247677,False
5885,TOI-6651 b,5.09,61.0,5.056972999999999,1493.0,0.06330000000000002,817.0,0.091,5940.0,1.721,Neptuniano,2.0516253,9.675607,0.0,2.548754977061926,False
5886,TOI-6677 b,5.83507112,28.69999999999996,5.450606616250013,333.99999999999994,0.542716,2.089999999999975,0.028839999999999998,6572.28,1.57167,Neptuniano,5.992445,3.0142775,0.0,0.7959669479983165,False
5887,TOI-669 b,2.58606487,10.0,3.9451520000000073,1124.85,0.04799999999999999,388.2,0.0,5597.0,0.9882,Sub-Neptuno,-0.40147296,8.534968,0.0,3.1859089114768224,False
5888,TOI-6692 b,11.67975789,197.05361234,131.125,467.0,0.512,182.3533,0.537,5890.0,1.385,Gigante gaseoso,9.368448,3.5818353,0.0,0.6814507571437206,False
5889,TOI-6695 b,9.52763359,66.74396547,80.38900000000001,599.0,0.402,85.93849999999998,0.04,6400.0,1.517,Neptuniano,6.2330117,3.6011057,0.0,0.4252148900742772,False
5890,TOI-6695 c,13.6,460.85119015,242.4,415.0,0.838,6.023799999999994,0.022,6400.0,1.517,Gigante gaseoso,7.3851104,3.7233274,0.0,1.0094750445750194,False
5891,TOI-6699 b,2.32645266,6.019999999999982,5.320059267609992,976.0,0.05282600000000004,150.90999999999997,0.011400000000000007,4705.1,0.75309,Sub-Neptuno,-0.12409066,2.18146,0.0,2.634301208180972,False
5892,TOI-6707 b,5.72673066,27.80000000000001,3.834793637579992,1509.43,0.05556,1226.7862,0.08399999999999999,6289.49,1.58202,Neptuniano,2.068933,9.664363,0.0,0.8155979420819816,False
5893,TOI-6716 b,0.9820000000000002,0.9110000000000014,4.7185897999999895,369.0,0.031899999999999984,4.399999999999977,0.88,3110.0,0.2310000000000001,Terrestre,4.817007,1.4177369,0.0,5.300727913650242,False
5894,TOI-672 b,5.31,50.900000000000006,3.6335809999999924,699.5,0.03760000000000002,39.80000000000001,0.0,3810.0,0.54,Neptuniano,0.7043348,0.39521465,0.0,1.8732071980330443,False
5895,TOI-674 b,5.25,23.600000000000023,1.9771430000000123,635.0,0.025000000000000022,38.39999999999998,0.0,3514.0,0.41999999999999993,Neptuniano,0.7530633,0.34532788,0.0,0.898639887701113,False
5896,TOI-677 b,13.11450742,392.20025424,11.236598500000014,1252.0,0.10409999999999997,37.6345,0.4600000000000001,6295.0,1.28,Gigante gaseoso,9.2046585,4.4559274,0.0,0.9580838515662942,False
5897,TOI-682.01,3.74186,13.5,6.839238800000004,1090.0,0.046364000000000016,234.46,0.10460000000000001,5085.0,1.08,Sub-Neptuno,1.790609,3.9965374,0.0,1.4197855890664766,False
5898,TOI-6894 b,9.5836785,53.39517237999999,3.3707719600000132,417.9,0.026040000000000008,5.5400000000000205,0.028999999999999998,3007.0,0.22760000000000002,Neptuniano,6.002101,4.87593,0.0,0.3342388152534391,False
5899,TOI-6954 b,3.6352448600000002,12.800000000000011,4.020741274189987,930.0,0.05199999999999999,124.56900000000002,0.09619999999999998,5170.87,0.947112,Sub-Neptuno,1.5394748,3.7843866,0.0,1.4681166408533572,False
5900,TOI-697 b,2.35859364,6.160000000000025,8.607887135930014,839.8,0.08698600000000006,117.54949999999997,0.0,5681.95,0.968149,Sub-Neptuno,-2.522724,5.746949,0.0,2.5868600963414328,False
5901,TOI-700 b,0.9139999999999997,0.7040000000000077,9.977218999999991,417.0,0.06769999999999998,4.980000000000018,0.075,3459.0,0.42100000000000004,Terrestre,1.2954805,-1.0520905,0.0,5.080256858071788,False
5902,TOI-700 c,2.6,7.269999999999982,16.05113700000001,356.0,0.09289999999999998,2.6399999999999864,0.068,3459.0,0.42100000000000004,Sub-Neptuno,1.4733177,-0.96763575,0.0,2.279113563950836,False
5903,TOI-700 d,1.0730000000000004,1.25,37.423959999999994,268.80000000000007,0.1633,0.8500000000000227,0.042,3459.0,0.42100000000000004,Terrestre,1.0609921,-1.4069322,0.0,5.5752256035580725,True
5904,TOI-700 e,0.9530000000000003,0.8179999999999836,27.80977999999999,272.9,0.134,1.2700000000000387,0.059,3459.0,0.42100000000000004,Terrestre,1.2002447,-1.3426617,0.0,5.207463092579791,True
5905,TOI-7008 b,4.94735276,21.69999999999999,0.8406904136699893,1783.0,0.020374000000000003,1679.35,0.022599999999999995,5116.06,0.95255,Neptuniano,2.8425434,10.590913,0.0,0.9873990364646407,False
5906,TOI-7009 b,3.71,13.300000000000011,2.3206611999999893,872.0,0.028700000000000003,42.41239999999999,0.0602324,4080.0,0.564,Sub-Neptuno,0.71929073,1.2646961,0.0,1.435097840663702,False
5907,TOI-7041 b,11.43316031,114.41822652000002,9.691000000000003,882.37,0.07018000000000002,143.25900000000001,0.04,4700.0,4.1,Gigante gaseoso,6.9258046,5.708368,0.0,0.4218401685031043,False
5908,TOI-712 b,2.049,4.850000000000023,9.531361000000004,650.0,0.07928000000000002,22.600000000000023,0.54,4622.0,0.674,Sub-Neptuno,4.472065,1.4489799,0.0,3.106472134268018,False
5909,TOI-712 c,2.701,7.759999999999991,51.69906,369.9,0.2447,3.079999999999984,0.089,4622.0,0.674,Sub-Neptuno,1.5678891,1.1024259,0.0,2.1698992392056486,False
5910,TOI-712 d,2.474,6.680000000000007,84.83960000000002,313.6,0.3405,1.6000000000000796,0.073,4622.0,0.674,Sub-Neptuno,1.5804336,1.075314,0.0,2.4306866484188987,False
5911,TOI-7149 b,13.2,224.0,2.652061659999987,593.0,0.026029999999999998,20.600000000000023,0.078,3363.0,0.351,Gigante gaseoso,6.131243,4.9679265,0.0,0.5366335531624787,False
5912,TOI-715 b,1.5499999999999998,3.019999999999982,19.288004,234.0,0.08300000000000007,0.6700000000000159,0.09860000000000001,3075.0,0.24,Super-Tierra,1.8854417,-1.0883981,0.0,4.468517337450883,False
5913,TOI-7155 b,2.4082147299999996,6.3799999999999955,3.894897119809997,914.0,0.05418600000000001,116.25299999999999,0.011399999999999993,4673.03,0.670748,Sub-Neptuno,-0.1501619,2.1326218,0.0,2.5170199175822723,False
5914,TOI-7166 b,2.01,4.699999999999989,12.920636209999998,249.0,0.06191000000000002,1.0699999999999363,0.0,3099.0,0.22199999999999998,Sub-Neptuno,0.45068246,-1.9114276,0.0,3.189049677480761,False
5915,TOI-733 b,1.992,5.720000000000027,4.884764999999987,1055.8,0.06180000000000002,207.1,0.046,5585.0,0.949,Super-Tierra,1.2620522,4.8122754,0.0,3.9873065429894474,False
5916,TOI-7333 b,2.0946941600000004,5.0400000000000205,6.264498036610007,755.0,0.043940000000000035,53.96350000000001,0.0,4586.87,0.666066,Sub-Neptuno,-1.0124813,1.5276436,0.0,3.0214837966989885,False
5917,TOI-7384 b,3.56,12.399999999999977,6.234025800000012,378.0,0.04390000000000005,4.89999999999992,0.4,3185.0,0.31899999999999995,Sub-Neptuno,4.1034684,1.1840255,0.0,1.5143396376294531,False
5918,TOI-7510 b,7.31,18.100000000000023,11.530868999999996,878.0,0.10189999999999999,1678.5119,0.0572,5720.0,1.035,Neptuniano,0.77039784,9.783695,0.0,0.2553160065062154,False
5919,TOI-7510 c,10.810000000000002,131.0,22.568742299999997,702.0,0.15949999999999998,92.40870000000001,0.009099999999999997,5720.0,1.035,Gigante gaseoso,6.787021,4.5627666,0.0,0.571407337164854,False
5920,TOI-7510 d,10.52,190.0,48.86446799999999,542.4,0.2672,20.60360000000003,0.04,5720.0,1.035,Gigante gaseoso,6.5933723,3.9306815,0.0,0.899203482823549,False
5921,TOI-756 b,2.81,9.829999999999984,1.2392494999999997,934.0,0.018000000000000016,127.0,0.0,3657.0,0.5050000000000001,Sub-Neptuno,-0.007319051,0.6880035,0.0,2.4411032952390843,False
5922,TOI-756 c,13.0,1287.2050483499997,149.4,194.0,0.439,0.2400000000000091,0.44500000000000006,3657.0,0.5050000000000001,Gigante gaseoso,8.961265,3.227,0.0,3.228265733458579,False
5923,TOI-757 b,2.5,10.5,17.468189999999993,641.0,0.122,24.36439999999999,0.3899999999999999,5278.0,0.78,Sub-Neptuno,4.024854,2.3831215,0.0,3.7027200000000002,False
5924,TOI-762 A b,8.33948164,79.77493016,3.4716826000000083,555.4,0.03417999999999999,17.001199999999983,0.083,3266.0,0.42500000000000004,Neptuniano,5.9764757,4.8699875,0.0,0.7578807231686798,False
5925,TOI-763 b,2.2800000000000002,9.79000000000002,5.605700000000013,1038.0,0.06,182.935,0.04,5450.0,0.897,Sub-Neptuno,1.151315,4.7517285,0.0,4.551240125166726,False
5926,TOI-763 c,2.63,9.319999999999993,12.273699999999991,800.0,0.10109999999999997,64.31959999999998,0.04,5450.0,0.897,Sub-Neptuno,-0.044285536,3.967107,0.0,2.8229310180767904,False
5927,TOI-771 b,1.3600000000000003,2.4700000000000273,2.326015500000011,543.0,0.020799999999999985,14.0,0.055,3370.0,0.23199999999999998,Super-Tierra,0.93670285,-1.0375704,0.0,5.410430554142128,False
5928,TOI-771 c,1.5,2.8700000000000045,7.610000000000014,365.0,0.045999999999999985,3.0,0.065,3370.0,0.23199999999999998,Super-Tierra,1.3160037,-1.1310581,0.0,4.6855407407407474,False
5929,TOI-776 b,1.798,5.0,8.246620000000007,520.0,0.06530000000000002,11.5,0.052,3725.0,0.547,Super-Tierra,0.9703372,-0.5698707,0.0,4.739718413229285,False
5930,TOI-776 c,2.047,6.899999999999977,15.665323,420.0,0.10009999999999997,4.89999999999992,0.089,3725.0,0.547,Sub-Neptuno,1.631667,-0.40617776,0.0,4.432483846954915,False
5931,TOI-778 b,15.4,878.0,4.633611000000002,1561.0,0.06,734.672,0.21,6643.0,1.71,Gigante gaseoso,9.3992,6.0593634,0.0,1.3245975646886423,False
5932,TOI-782 b,2.734,19.100000000000023,8.024001499999997,435.0,0.05780000000000002,5.910000000000025,0.19,3370.0,0.41300000000000003,Sub-Neptuno,2.6865537,0.36558124,0.0,5.1497890018003964,False
5933,TOI-784 b,1.9299999999999997,9.670000000000016,2.79703649999999,1256.0,0.03799999999999998,413.894,0.0,5558.0,0.907,Super-Tierra,0.22890662,9.21641,0.0,7.411500562591187,False
5934,TOI-799 b,2.06631784,4.920000000000016,5.5451913967600035,958.69,0.06524400000000002,199.6326,0.015799999999999995,5662.81,0.915519,Sub-Neptuno,-1.5409968,6.863456,0.0,3.0727365457970452,False
5935,TOI-808 b,2.2034436199999994,5.490000000000009,9.739448540260014,710.98,0.08112000000000003,60.38809999999995,0.072,5078.2,0.833198,Sub-Neptuno,1.0844325,2.5103004,0.0,2.827600927889508,False
5936,TOI-813 b,6.71,36.400000000000006,83.8911,610.0,0.423,23.100000000000023,0.0,5907.0,1.94,Neptuniano,5.9033103,3.2089655,0.0,0.6638736358022216,False
5937,TOI-815 b,2.94,7.600000000000023,11.197259000000003,686.0,0.09029999999999999,36.900000000000034,0.2,4869.0,0.77,Sub-Neptuno,2.5830538,2.0754488,0.0,1.6478709582773416,False
5938,TOI-815 c,2.62,23.5,34.976145,469.0,0.19299999999999998,8.029999999999973,0.22,4869.0,0.77,Sub-Neptuno,2.785452,1.6433978,0.0,7.1997196732694535,False
5939,TOI-824 b,2.926,18.466999999999985,1.3929779999999994,1253.0,0.02177000000000001,412.0,0.028999999999999998,4600.0,0.695,Sub-Neptuno,1.0168008,8.813391,0.0,4.061860300784519,False
5940,TOI-833 b,1.2699999999999996,2.1499999999999773,1.0418776999999864,1118.0,0.017100000000000004,270.0682,0.12661,3920.0,0.6,Super-Tierra,1.2170471,1.783332,0.0,5.783342275345912,False
5941,TOI-836 b,1.7040000000000002,4.529999999999973,3.816730000000007,871.0,0.042200000000000015,78.83799999999997,0.05299999999999999,4552.0,0.665,Super-Tierra,0.019998217,2.0162523,0.0,5.04476603665278,False
5942,TOI-836.01,2.587,9.600000000000023,8.59545,665.0,0.07500000000000001,26.706999999999994,0.078,4552.0,0.665,Sub-Neptuno,0.97054,1.2767926,0.0,3.055157090316039,False
5943,TOI-837 b,9.16894621,120.45696625,8.324911299999997,995.3,0.08879999999999993,164.0,0.0,5995.0,1.052,Neptuniano,6.605296,6.027249,0.0,0.8610438024894951,False
5944,TOI-849 b,3.64,41.80000000000001,0.7655479999999955,1932.0,0.015500000000000014,2314.06,0.0,5257.0,0.97,Sub-Neptuno,3.3055553,10.782788,0.0,4.775553663821989,False
5945,TOI-858 B b,14.06727078,349.6112477,3.279717799999986,1529.0,0.04435,908.9000000000001,0.15,5842.0,1.308,Gigante gaseoso,9.315411,6.3368225,0.0,0.6920021653796885,False
5946,TOI-871 b,1.6639999999999997,3.410000000000025,14.36256499999999,621.0,0.1054,24.779999999999916,0.019999999999999997,4929.0,0.719,Super-Tierra,-2.1034975,1.4601903,0.0,4.077988643238237,False
5947,TOI-880 c,4.95,21.69999999999999,6.3872703000000115,805.0,0.0635,73.99670000000003,0.0778,5050.0,0.83,Neptuniano,1.2484275,3.271939,0.0,0.9858157124762567,False
5948,TOI-880.02,2.19,5.430000000000007,2.5757099999999866,1085.0,0.03489999999999999,301.8661,0.08919999999999999,5050.0,0.83,Sub-Neptuno,1.7928525,4.2251773,0.0,2.8485187593915526,False
5949,TOI-883 b,7.17166228,40.69999999999999,10.057718485380008,861.0,0.10295399999999993,91.54880000000003,0.2144,5713.15,1.01477,Neptuniano,4.4915366,3.520657,0.0,0.6079761150440862,False
5950,TOI-892 b,11.99363,301.9385,10.626560000000012,1397.0,0.09199999999999992,571.007,0.125,6261.0,1.39,Gigante gaseoso,8.936188,6.2579,0.0,0.9643132884783783,False
5951,TOI-904 b,2.4259999999999997,6.4599999999999795,10.877199999999988,429.43,0.055999999999999994,8.316899999999976,0.09939999999999999,3770.2,0.527,Sub-Neptuno,1.7335395,-0.29417318,0.0,2.492939432932616,False
5952,TOI-904 c,2.167,5.339999999999975,83.99970000000002,217.26,0.312,0.5448999999999842,0.15972,3770.2,0.527,Sub-Neptuno,2.6521988,0.11169939,0.0,2.8914528974384095,False
5953,TOI-905 b,13.125739,211.99261,3.7394940000000076,1192.0,0.04665999999999998,337.0,0.024,5570.0,0.918,Gigante gaseoso,7.7338023,6.226788,0.0,0.516536514843701,False
5954,TOI-907.01,9.6158851,67.0,4.584912900000006,1846.6,0.05522548100000002,1729.6714000000002,0.11900000000000002,6272.0,2.059789,Neptuniano,9.140102,6.7492347,0.0,0.4152012053388421,False
5955,TOI-908 b,3.186,16.137,3.183792000000011,1317.0,0.041657,80.88400000000007,0.132,5626.0,1.028,Sub-Neptuno,2.4587283,4.565522,0.0,2.7493946513369742,False
5956,TOI-912 b,1.9299999999999997,5.100000000000023,4.678069099999988,551.0,0.04099999999999998,15.0,0.58,3572.0,0.41900000000000004,Super-Tierra,4.5360856,1.4028469,0.0,3.9088575873024984,False
5957,TOI-913 b,2.4528,6.589999999999975,11.098644000000007,712.01,0.07650800000000002,35.242200000000025,0.0,4969.0,0.7325,Sub-Neptuno,-2.2779279,2.489879,0.0,2.46065428544329,False
5958,TOI-921 b,3.53409617,12.199999999999989,5.128719076279992,951.0,0.08800920000000001,426.7683,0.0832,6011.66,1.14165,Sub-Neptuno,1.5906382,4.48657,0.0,1.5229173673673988,False
5959,TOI-929 b,2.68983343,7.699999999999989,5.830153669439994,774.0,0.04424539999999999,59.726099999999974,0.0324,4457.16,0.717414,Sub-Neptuno,-0.32852146,1.3515203,0.0,2.180048540274774,False
5960,TOI-938 b,4.82401567,20.80000000000001,8.807338822110012,1073.0,0.07396000000000003,220.735,0.0564,5829.42,0.985134,Neptuniano,1.744764,4.5285683,0.0,1.0209131649942134,False
5961,TOI-941 b,6.51165317,34.599999999999966,8.514608887869997,1000.0,0.074428,166.57500000000002,0.1116,5745.88,1.1849,Neptuniano,3.232026,4.3131566,0.0,0.6904844707751421,False
5962,TOI-942 b,3.89,16.0,4.324209999999994,1120.0,0.04865999999999998,261.858,0.3400000000000001,4969.0,0.894,Sub-Neptuno,3.8464296,2.676437,0.0,1.497692922631368,False
5963,TOI-942 c,4.67,37.00000000000003,10.156272000000001,706.71409449262,0.08598,50.51475999999997,0.32,4969.0,0.894,Neptuniano,3.702341,2.211069,0.0,2.001717017028676,False
5964,TOI-954 b,9.550068,55.302419999999955,3.684972899999991,1526.0,0.04963000000000001,1393.0,0.14,5710.0,1.892,Neptuniano,9.111732,6.538274,0.0,0.34984554124943573,False
5965,TOI-969 b,2.765,9.100000000000023,1.8237305000000106,941.0,0.026359999999999995,187.99999999999997,0.025799999999999997,4435.0,0.671,Sub-Neptuno,-0.024212258,1.9435964,0.0,2.3719612196096147,False
5966,TOI-969 c,12.4,3591.4609991,1700.0,96.39999999999998,2.5199999999999996,0.020800000000008367,0.628,4435.0,0.671,Gigante gaseoso,10.4028845,2.2207863,1.0,10.37905224367311,False
5967,TRAPPIST-1 b,1.1159999999999997,1.3740000000000236,1.5108260000000087,397.6,0.01154000000000005,4.153000000000077,0.006220000000000003,2566.0,0.11919999999999997,Terrestre,0.83040327,-1.9141579,0.0,5.4468541677114235,False
5968,TRAPPIST-1 c,1.0969999999999995,1.3079999999999927,2.421937000000014,339.70000000000005,0.01579999999999998,2.2139999999999986,0.006540000000000004,2566.0,0.11919999999999997,Terrestre,0.87766397,-2.0195882,0.0,5.459331423334907,False
5969,TRAPPIST-1 d,0.7880000000000003,0.3879999999999768,4.049218999999994,286.19999999999993,0.022270000000000012,1.115000000000009,0.008370000000000002,2566.0,0.11919999999999997,Terrestre,0.9437042,-2.0005639,0.0,4.36922763611376,True
5970,TRAPPIST-1 e,0.9199999999999999,0.6920000000000073,6.101012999999995,249.69999999999993,0.029249999999999998,0.646000000000015,0.005099999999999993,2566.0,0.11919999999999997,Terrestre,0.9626312,-2.0085979,0.0,4.8965952987589905,False
5971,TRAPPIST-1 f,1.045,1.0389999999999873,9.207539999999995,217.69999999999993,0.038490000000000024,0.37299999999999045,0.010069999999999996,2566.0,0.11919999999999997,Terrestre,0.995044,-2.022562,0.0,5.016701665587848,False
5972,TRAPPIST-1 g,1.1289999999999996,1.3210000000000264,12.352445999999986,197.30000000000007,0.04682999999999998,0.25200000000000955,0.0020799999999999985,2566.0,0.11919999999999997,Terrestre,0.9638713,-2.0264993,0.0,5.057927392701934,False
5973,TRAPPIST-1 h,0.7549999999999999,0.32600000000002183,18.772865999999993,171.69999999999993,0.06189,0.14400000000000546,0.0056699999999999945,2566.0,0.11919999999999997,Terrestre,0.98462635,-2.0093522,0.0,4.173768374862427,False
5974,TYC 0434-04538-1 b,12.7,1938.763,193.2,802.913090528519,0.66,262.44255999999996,0.08,4679.0,9.99,Gigante gaseoso,12.450924,1.88004,0.0,5.215130241756547,False
5975,TYC 1422-614-1 b,13.3,794.5,198.4,667.8965865963651,0.69,81.25540000000007,0.06,4806.0,6.85,Gigante gaseoso,13.063989,0.7400907,0.0,1.8607609248685621,False
5976,TYC 1422-614-1 c,12.5,3178.0,559.3,473.994700120577,1.37,37.11546000000004,0.048,4806.0,6.85,Gigante gaseoso,12.310431,1.8336968,1.0,8.96551936,False
5977,TYC 2187-512-1 b,12.5,104.88337431,691.9,104.90633500356921,1.22,3.343559999999968,0.05,3734.0,0.4949999999999999,Gigante gaseoso,7.4405518,2.755747,0.0,0.2958885849334272,False
5978,TYC 3318-01333-1 b,13.100000000000001,1086.9786,562.0,430.2989995043574,1.414,7.455600000000004,0.098,4776.0,5.9,Gigante gaseoso,12.961335,0.6460568,0.0,2.6641501994358756,False
5979,TYC 3667-1280-1 b,12.8,1716.2820000000002,26.46799999999999,1350.0,0.21,634.3994,0.036,5130.0,6.26,Gigante gaseoso,9.198799,5.4048424,0.0,4.509312543869018,False
5980,TYC 4282-00605-1 b,12.4,3426.2074,101.54000000000002,1175.4616228875072,0.422,564.01688,0.28,4300.0,16.21,Gigante gaseoso,12.566331,2.1243148,0.0,9.901481767773822,False
